Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
"Oura-Ring-Gen3-Horizon","Oura Ring Gen3 Horizon","The Oura Ring and the Oura Membership ($5.99/mo plus tax) work hand-in-hand to help you feel your best. Monitor your sleep, activity levels, temperature, stress, heart rate, and more with the most trusted Smart Ring. Whether you’re focusing on your fitness or want to improve your sleep, Oura helps you take control of your health — in style. Show less","Oura",,"Apparel & Accessories > Jewelry > Rings ",,TRUE,,,,,,,,,,,deny,manual,255,549,TRUE,TRUE,06430060151710,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTMJMPFIoJ_yoxesuIjloU-laxA7o1Acu11TvW8Dikil3ECFrgK,1,,FALSE,,,,,,,,,,,new,FALSE,,,,,,,,,,active
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQenoL0Snsg-eKiVTqYES4Cg5JuJSl0Dci-eShM-l8ohzAr5Ati,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRG4qdmDn_yV_2HBsvqpTzvAAPXe9V1zY88j2WzIcbvMTslMiCA,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRrnjv3UmXvQedws3Bd1odHZ-5wofhQrZEyj-mAAMVKH1qwl9h2,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQMeg5xmlObua6uancKccESA6Y27a6DKI7vUJYL0My38314Nsaf,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTJuSMADZ__Cq8TF_yeoZzpYzNmeO14Jeuk1-BJgSvWF5VAA2jf,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRr6I-zinjBc-Q4noUTadgrcqW3O1lmnYQbuHS9oL_KrpVtSnE,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSXVwCI2yHoZPkaKgQVwKY_rW2eh7avkuIfIXrB1JT0c4xapzQp,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRED-Vagmba7mTgDb5H28wrn9KE5wAmh3B-hUW-Eaz-aDNUhFZw,9,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQH1K5b966bUBPRZrUO9gm8eoDOnbjm1yCfyBFj8L5uU6zAMqg,10,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTwcOMp08s1cJoWPh5KYtT6ubUqHuA6hDUJrfgTky1ybQ09PxI,11,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSDw4uGJ84ik4yu4mtzejOe7n1CY2xEx1KDWtauqszzl-O9IEs,12,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQB_MKPtMRrUJvVul8gytGHZAGuaiL5BaluMNXyAqOoMz8xneAn,13,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSrlxZYKsZtldaWJnVeBtOTUmTROOtHm2BpVOt28BBfB-Yd6zTE,14,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSH_Kyx7JxdbFu30TvdAc_B0yRboCVuU9ZTSxURml7cJEpZ3qo,15,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS-UkktWD6wc7zF1TqO7CudhVRVXxAxEQMted1EKoHu1frFuJY,16,"",,,,,,,,,,,,,,,,,,,,,,,,,
"Pandora-Women's-Game-of-Thrones-House-of-the-Dragon-Crown-Ring","Pandora Women's Game of Thrones House of the Dragon Crown Ring","Game of Thrones jewellery now at Watchesonline Game of Thrones jewellery is the perfect choice for every Game of Thrones fan. Created by Pandora, the jewellery set takes the wearer to the Middle Ages, to Westeros and Essos, where the nine noble families of Westeros fight for power and the iron throne of its Seven Kingdoms. Meanwhile, far to the north, an ancient mythical creature is awakening to threaten the region's inhabitants. Pandora Game of Thrones House of the Dragon ring 162969C01 is set in the House of Dragons storyline, and is made of 14-karat gold-plated metal and adorned with bright zirconia. You can choose the size that's right for you from the drop-down menu. Pandora Game of Thrones jewellery comes in a beautiful gift box. Show less","Pandora",,"Apparel & Accessories > Jewelry > Rings ",,TRUE,,,,,,,,,,,deny,manual,100,,TRUE,TRUE,05700303076157,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmHrpr5nPCb6w6ObnIghQKQAM4L35rWdSbfK4BnyUquOKCaHE6,1,,FALSE,,,,,,,,,,,new,FALSE,,,,,,,,,,active
Pandora-Women's-Game-of-Thrones-House-of-the-Dragon-Crown-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRfJTvWres_1Rgt5S0bC7OypHw5q8UPUjp-a-L6AhsbpLz3lvA,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
Pandora-Women's-Game-of-Thrones-House-of-the-Dragon-Crown-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQdmSB42XLEzvS1mJ8-THKg_lr8dI8rZvjwynDpRYvooXKW-o8,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
Pandora-Women's-Game-of-Thrones-House-of-the-Dragon-Crown-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTMnR6phXCRxb7QAWGOHBKVcuGbchhQATPK2muu6ZUWpSOqXmA,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
Pandora-Women's-Game-of-Thrones-House-of-the-Dragon-Crown-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ0BKJvt8P6YX-TP4tS6FrWSHXCmvW7OACfbhEFm8HyEeFtRANU,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
Pandora-Women's-Game-of-Thrones-House-of-the-Dragon-Crown-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSSRPtWprSw-WKenMvjBZcoymi0NKIS2bTXTjlXJigINEhDWK0,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
Pandora-Women's-Game-of-Thrones-House-of-the-Dragon-Crown-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTB_f_gDpRVVQhhUYAHutbPJzpn-DcesodshTFWGGWG1fWdOMvV,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
"Oura-Ring-Gen3-Horizon","Oura Ring Gen3 Horizon","The Oura Ring and the Oura Membership ($5.99/mo plus tax) work hand-in-hand to help you feel your best. Monitor your sleep, activity levels, temperature, stress, heart rate, and more with the most trusted Smart Ring. Whether you’re focusing on your fitness or want to improve your sleep, Oura helps you take control of your health — in style. Show less","Oura",,"Apparel & Accessories > Jewelry > Rings ",,TRUE,,,,,,,,,,,deny,manual,255,549,TRUE,TRUE,06430060151710,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTMJMPFIoJ_yoxesuIjloU-laxA7o1Acu11TvW8Dikil3ECFrgK,1,,FALSE,,,,,,,,,,,new,FALSE,,,,,,,,,,active
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQenoL0Snsg-eKiVTqYES4Cg5JuJSl0Dci-eShM-l8ohzAr5Ati,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRG4qdmDn_yV_2HBsvqpTzvAAPXe9V1zY88j2WzIcbvMTslMiCA,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRrnjv3UmXvQedws3Bd1odHZ-5wofhQrZEyj-mAAMVKH1qwl9h2,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQMeg5xmlObua6uancKccESA6Y27a6DKI7vUJYL0My38314Nsaf,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTJuSMADZ__Cq8TF_yeoZzpYzNmeO14Jeuk1-BJgSvWF5VAA2jf,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRr6I-zinjBc-Q4noUTadgrcqW3O1lmnYQbuHS9oL_KrpVtSnE,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSXVwCI2yHoZPkaKgQVwKY_rW2eh7avkuIfIXrB1JT0c4xapzQp,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRED-Vagmba7mTgDb5H28wrn9KE5wAmh3B-hUW-Eaz-aDNUhFZw,9,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQH1K5b966bUBPRZrUO9gm8eoDOnbjm1yCfyBFj8L5uU6zAMqg,10,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTwcOMp08s1cJoWPh5KYtT6ubUqHuA6hDUJrfgTky1ybQ09PxI,11,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSDw4uGJ84ik4yu4mtzejOe7n1CY2xEx1KDWtauqszzl-O9IEs,12,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQB_MKPtMRrUJvVul8gytGHZAGuaiL5BaluMNXyAqOoMz8xneAn,13,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSrlxZYKsZtldaWJnVeBtOTUmTROOtHm2BpVOt28BBfB-Yd6zTE,14,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSH_Kyx7JxdbFu30TvdAc_B0yRboCVuU9ZTSxURml7cJEpZ3qo,15,"",,,,,,,,,,,,,,,,,,,,,,,,,
Oura-Ring-Gen3-Horizon,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS-UkktWD6wc7zF1TqO7CudhVRVXxAxEQMted1EKoHu1frFuJY,16,"",,,,,,,,,,,,,,,,,,,,,,,,,
"Pandora-Women's-Double-Heart-Sparkling-Ring","Pandora Women's Double Heart Sparkling Ring","The Double Heart Sparkling Ring features two heart-shaped clear cubic zirconia nestled together at different angles to symbolize the love between a mother and child. The ring shank is accented with a half row of pave and is asymmetrically attached to the two hearts for a more modern look. A gift that celebrates everything mum's done for you. Show less","Pandora",,"Apparel & Accessories > Jewelry > Rings ",,TRUE,,,,,,,,,,,deny,manual,115,150,TRUE,TRUE,05700302979787,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRnRd3v8wJTVUylxWwrTrdDIgVB48n1e8BvIqjOFV6ZXZ0DlRQZ,1,,FALSE,,,,,,,,,,,new,FALSE,,,,,,,,,,active
Pandora-Women's-Double-Heart-Sparkling-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT2QfCI2JhHZGaaG9C1uUjEZwzOqt0zxkuQi19PUVx4peEc-Eg,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
Pandora-Women's-Double-Heart-Sparkling-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcReQ8XalENtVKqPHVYyjWccKca5195tLS3nVBwRLG6gh25wmEg,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
Pandora-Women's-Double-Heart-Sparkling-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTbzqjgIvRIRzdyQUlfpaF67l_elaMKayuOVU20Y5Kobhu4bcw,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
Pandora-Women's-Double-Heart-Sparkling-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSKlhMhfQl0vpiaYKyVvR2x-tL8BSv9s6MzluvnoPIgfhxBV90,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
Pandora-Women's-Double-Heart-Sparkling-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQMXCjnrJ1cy6qU6D4NczcqhZgTTuMw2J2SndRhwVurl2Ttx5vj,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
Pandora-Women's-Double-Heart-Sparkling-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSU8C3DM4HX83fuVAzlZm_QUobNx-6cYRY0jDTpSxIykDmdAmQ,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
Pandora-Women's-Double-Heart-Sparkling-Ring,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR_DlPvJD-EV7GD1nCyqJBdO0zUZxw0AMqw6nwDKOPbk9kWm_Q,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
"David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold","David Yurman Women's X Crossover Ring with 18K Gold","One of s most iconic designs the X Collection was inspired by his wife Sybils painting of the ancient mark. Classic yet contemporary the collection epitomizes his approach to design. Sterling silver with 18-karat yellow gold Ring 6mm This item can be resized. This item can be engraved. Show less","David Yurman",,"Apparel & Accessories > Jewelry > Rings ",,TRUE,,,,,,,,,,,deny,manual,295,,TRUE,TRUE,00712161792860,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRDXXOgIKv_EBUQMS36R1ERsPDfiC-qwS09ism0zn5Hao2Et10S,1,,FALSE,,,,,,,,,,,new,FALSE,,,,,,,,,,active
David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ5gvE7ZYs1u7Wfev-e6Lc3qFHMTuumWnUItcQykcf6u3XaaKk,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSPy2DzcL99ZDeA1rLkovZKxHOe7KACb1RyhEY5uSjlBEsWXB0I,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSOk36UHZ0LtTgneGvVm3Ms2ubMY72RJq9N1NnuEQwHAiGL8pU,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR842ud8KYGQ6xZCN2W-AyTZcZ3a0661kZRQoEONLQUm24_UOA,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSPi93KuCeHYMu71qzTpE3jJg8uinxPptiTKExUPpiZ9b8_ErJs,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTmn9HbmXkelIdvhmB2zmFJm6EcExbWLO_U4RLCmgag4u3iHZ1m,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQpkG7SN0FPI-kqAQDhO-AmO1dzvRby0tw8qG2TWYCYZSDKGCEf,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTUZst6Tr4gxraHjX9dUxEG9rrcbofw1C60n01KANrNhYCAPcc,9,"",,,,,,,,,,,,,,,,,,,,,,,,,
David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTaXBhNOpN24N26wwYaR1DMU6VdMR8NVR0HoLlTnFTgxWt9fpA,10,"",,,,,,,,,,,,,,,,,,,,,,,,,
David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQWD6YYm5hWNiy4zOPOuTxwZPOkiYMuwBSiP6dj7p_LwfIXuvY,11,"",,,,,,,,,,,,,,,,,,,,,,,,,
David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS-KbZBTQuPmvRcnqrloLF6c1qj0xNq9DZT8DjGpXfrSEUFc-Q,12,"",,,,,,,,,,,,,,,,,,,,,,,,,
David-Yurman-Women's-X-Crossover-Ring-with-18K-Gold,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSMnw6X5DFYViQDdyAq0C5IAIvRpjpNIhn0Un59YykYiZ2uEHWn,13,"",,,,,,,,,,,,,,,,,,,,,,,,,
